99997 99983
-770412227 1062414300 926046258
-600231480 -887561214 -790044726
-869244295 337118703 -769279156
437664887 162546217 -758311733
-776011632 -682701198 666618526
819366709 646244898 -93320126
248164540 431841871 -680432331
-346463351 201848185 464063386
762365289 31408756 -896116215
706889884 674728741 760979477
106241998 -466083143 332842682
-459187197 -441950364 -541621303
171285032 -768591855 -604499146
519487274 308281754 224545253
503388576 -872409023 -869453715
140157810 335857291 574776435
1021933151 217504601 36983213
-801265112 -174869177 -91196781
-678646693 -46239766 1044360120
-1000621226 266497696 -896849063
858831871 173769620 -545078432
-911687758 -467900452 -36476624
-81553675 -723790168 -450999904
-134516224 974012790 -745335319
-29842295 323712739 160975282
264917914 -93442282 296466092
-194191127 -381174961 -370002011
-376839585 787166992 940056864
644192320 -464195831 633062631
-435692833 -349027787 983361261
-869159633 -854216992 1062522904
-574116135 -1027168828 649521585
-869224600 -820572492 320628568
-380028885 -149357756 -941716450
478090211 973501805 239813861
259935592 -424731961 -895341054
-569994380 -1032779188 495147418
-105167783 414111661 -473578895
-38449341 -970586207 125213048
-1053039246 729594773 -64510834
-475486266 -1064600883 -520798051
743367485 337607304 -987612483
212121596 703810344 -995398062
-515885161 -57869659 -521850340
138620246 311549708 871813225
-256873446 -1009288316 -531004269
1007137547 -59148835 -428187537
519130883 451997548 854826253
-495448045 309256730 196067980
646157261 -177963130 807862698
592551432 753797057 840412062
81272692 829642028 359576632
185336424 -876052579 -14387510
119020140 -70275326 -1021105441
909959403 -718091711 519072838
-96606455 722556767 -1037384761
26981586 460313321 43560448
-51390273 246610705 582915345
385371620 684818587 -794112179
-658462267 1014342740 424783778
-516985693 188744130 953665176
-197509830 625720461 1064491433
-753133828 202764615 -261636815
137561853 234485059 -254923059
-304011297 913077353 768986082
-168459677 -619418018 -438226714
778698015 555854110 -115328129
344377813 -534742258 650598545
905749541 -266534485 649385564
-1038762505 181603736 -47745258
670581231 -395283478 85011513
-91929167 -430572445 -552266041
-925852578 502365130 -892863429
403688356 -524233429 180044169
706451323 -491531574 -450577582
-815376188 -244960278 -924624821
-70254980 840078062 748489215
516053325 640775713 -379025960
683186872 -192401737 -366990308
122299720 -558063146 306774288
515722803 124128542 -60046131
277507425 274282791 -776187592
-895817583 -921246674 -452840818
-150925774 -273474117 724105350
159169939 700218497 224231221
376647725 -102860861 -177345168
518265696 -374454849 -951792643
168483307 -373733976 641863550
-734781512 -659333595 -335513129
-938297506 -114775910 -65013858
-532590247 268116326 198151709
-286530000 -648373241 -495754172
-631585854 -788940454 1034205285
-575520585 905149079 -591907758
637367646 -556609829 801968672
-757229658 836382666 -699604945
766437478 494993245 118630296
-905232248 -277329208 -947092872
-503529090 825086570 -367783312
-106177254 -982553118 -485751253
861867972 -445680154 1027867947
722193093 616971501 906889719
-176636953 31712093 1005669270
187616608 637833433 -27524183
-525090728 158842209 2482662
1072214713 -95212436 920197518
-330244243 269944280 -490602178
-1016224412 293540502 -240272786
730965306 -766982973 -946715348
51473607 -348970128 760775488
390577519 358032408 401895957
-977858792 -384733965 562489571
-777854523 109141132 -177608554
718935166 -473469255 539587183
-606158625 -1031258034 541377853
-305897184 178389173 -925351546
-278315272 -46991509 -821509350
-212611068 311146729 888255812
-713503281 28696263 1003862049
876786819 472074152 -695758158
-178995169 -268889314 -117521140
635701925 -51513201 -737404741
-198933927 997763962 525355423
211301510 607014342 -800916309
561531754 -627165514 798414229
139770387 873990127 -239004707
323968677 548772256 671559059
652841447 -164553755 746434548
1028872305 231425103 545656899
-476782927 89110022 -813887186
29323604 1005528760 197361178
470396355 -144208260 -1030124722
355790065 -310213545 -1025859151
-183305792 -542878386 209737950
917179139 -299370524 -950782998
-742639978 33577615 -516415539
134436949 137184545 -168279180
6196579 -897220685 320566779
-542239116 110648183 -1062302452
139190450 601385634 -348039010
503020287 -551703457 -601700401
-469839803 508580307 957265884
1021934585 883502457 14177196
718381195 233357918 737161455
205226251 -73675915 57222906
-1014497034 550435172 -540790343
385501286 123529928 994138887
-78867922 -11046724 -65988347
879572047 290314569 949785744
1007111231 -742519305 530450280
-114897703 184323897 768931623
-500019305 1058672791 893084433
-982436261 146841892 -651209001
242811953 -175669434 199044196
591473452 76425022 -799793218
-745559686 -767831427 82266198
-719146347 -112596824 740363633
-312399500 521046174 -41733680
-722304931 -53639072 844781744
91046986 -415932542 -936828931
165712713 -149936486 1038454698
158399242 -785919635 -431077026
303162078 -1026121584 -179980326
650912660 724171757 933415953
143772979 -646699435 -608931344
80914661 157790192 -919695815
-991485558 712165434 970217027
-1058916374 -17828873 454747189
916958641 976613936 521300610
1072993419 -247337096 -761635702
-150486191 789788795 266954826
-862657447 525916674 73830670
-755022173 -553188291 -492800861
861276050 722404336 -685579556
282143517 116513875 -597632560
-97044185 -975426660 -650754460
-170699692 263347525 -314682794
-375842541 -44971524 48228344
392436358 89954429 927460056
-512330189 -345170104 -637703922
991204079 555927364 -323062907
549993311 672716454 -138229537
596549641 -439057278 -105628572
437287236 -597711470 558826030
-701040539 -513773515 -10625424
1026625582 371035336 -243332709
-266689406 780083483 347431694
-490738681 -1042006777 -470716583
-208151239 -627565175 850920256
-1072675867 -137049260 -472213757
-627812127 -187128847 987376382
-311485485 63088441 369201767
774510581 714160332 -618931093
319416464 -716442984 -90377374
-695145575 446675451 119845310
297771393 91880992 86918874
-747181588 1067470536 -313324727
704637722 1035909550 1067857114
679705145 951498144 805201571
337708810 413729934 -56679367
-42849220 431228856 226014861
791627032 -596260812 -228299432
-680958019 -566995787 -802830798
932467105 531913343 -558795389
473361114 -1029633865 -896102817
1020550579 895300849 -99130431
204673955 867459983 -90008362
840047226 -831874407 827778897
-201615141 -286294753 525558595
-329959952 409755568 -376998186
282251466 -305875000 833348792
-937591287 -714423259 1004975943
480357490 -942657326 299556591
556971971 753147337 108091032
844885663 558176126 785302537
-913170108 271130228 796418061
414128076 952626685 598403314
126864773 286673189 -415401970
-498820838 647014776 -943847178
631989509 300466670 -1043809839
-44924935 -232390735 -617614922
957060648 314628128 -291280817
-1016993761 -85498834 -530255878
-305723958 296382102 -994192775
-386169214 -676642984 -490061260
-423250378 -142087437 -1056754800
-72071991 605550529 123122920
-570927283 -1018968293 697036788
-305103130 -10398121 -171615883
901318983 758368502 -195225151
-295603732 866625077 -1035914687
900851696 -540989287 241016398
-352940693 986557664 -628055927
143810547 -938737058 899831865
1008807568 554092111 301422214
-678079690 43997664 964255640
-556822015 -1064775133 -510483523
-373202823 160381660 861209175
-709096020 -745880085 489060387
277968406 741361072 349971062
127275136 186791303 299004811
424208986 714859248 594222981
-280607352 -851279202 -432065710
48417145 -686054261 773780705
52896862 374935983 -660339253
227246036 -863507064 -199187445
653494449 -474913570 49410806
977949818 -757631473 192517655
429206592 408671460 -555563030
219684638 410363735 159860658
985061803 -67491006 -371512640
643179988 668914221 -1046812375
1010888115 -108161672 -98384343
280368156 874763012 843487606
-752421042 -126537683 -816924496
38318863 729129181 -98343884
54746860 299741986 814695448
101073567 -163109898 -199292351
-18530455 324296233 597974957
919084624 -941940996 -843060808
-1016699854 -107732212 787180501
-222446549 -429617870 426421790
-186662352 474624994 933834783
674459758 289754075 -483723061
695092782 -195456207 -959059975
-279046659 -34487698 -559754449
579560927 -419897328 991215994
865286984 -667761133 -619421767
595719508 715598629 752873614
123387510 -100204474 776306835
674658294 750328524 -336524961
-1009440853 -65599878 77420405
79075523 -445376863 351469132
373542324 869367884 739916978
-109959899 363183971 -819706564
195868540 -934506060 791658664
179958332 -897766255 683147412
-538301945 111678395 606773600
923454472 290161234 273161963
654963236 85163565 -186171828
-281971455 411091367 204323780
927935456 -995126503 967917645
-919368725 -136493908 -1009896118
-434443916 11669371 -966587526
-431343698 -261308106 -995280176
-62155103 866687326 688329076
877700185 -855692538 808477796
-447012702 471374932 -1041583006
62554951 282113634 715329600
225524472 -571034855 729033779
-542163406 203044508 -107074580
153439105 552017734 -919522494
551176120 669712211 112279772
-1071603500 382328896 -27433120
733651251 -1034042510 -609322570
-705317422 -120642866 -965473762
-219192981 -341882543 484280070
367078449 703440676 -112225561
-482924663 538038934 -33984948
-548499269 821219439 95002737
1019152224 1012047563 389351367
32190439 -451772818 -232729628
-88000852 -973276316 86631469
-163767263 884160817 501118643
490308855 -904984209 359143246
60833286 -547441740 753571415
-63105336 -330897826 -173038336
-946177830 20354858 -1000132485
23978388 160464150 -216287317
1024852123 -55121052 888661250
-441813611 -272600309 -375876207
940634979 73142385 773325899
883887632 -777655661 -974165189
-968416948 985248604 -1009098859
-66005613 506198435 171817077
-352017239 521570722 383882533
-765509742 -597802685 212149148
-952683864 -715305783 -969017041
322439583 -838847535 -304926410
-221344717 277345093 -372223844
993932694 -684807312 -422014989
-763387580 -922560043 -387626868
73502756 472698497 736249895
742612335 -574099570 -414935613
637942368 -905956204 964744680
114566067 -177360466 -921572843
203572232 749986338 1011621066
865747671 1064614580 -423972285
524607443 924999079 649938747
819311461 -161889760 -360651191
-231625888 912915624 262271547
-292069096 -29615917 129431550
947748525 -735894645 -903982904
565505346 -180507246 -54885912
-43155251 -601307758 1032557134
138207069 -478408953 669185179
1022586404 771070277 31901271
-610421047 262090615 -473990686
-1003245785 -800824200 -192048491
154261409 832761047 -434805344
-659984877 6658892 -752147390
-852544033 -405707809 1038797057
176621986 -858734324 -115526667
583186399 -964168196 -507282245
227255165 -688690528 33150944
299427457 163997760 -499661492
-907289850 459583507 -840700805
104692828 -130073705 -121139867
1016486541 -922832905 591985763
12090224 73841815 43803830
197380938 956996185 -1018806794
97618179 397831159 -711998854
513988834 -931363796 -198059334
-775298516 539621983 37258026
834744545 -995096385 -578422252
222684480 692831569 59410861
624000333 999235561 290328385
90496467 -751406604 -99711529
-118171156 142772870 707564581
-927419409 428165034 449181231
291373551 -806230239 -788359022
-67260550 -759945549 -934172501
982506659 106184847 -515416598
-22905944 -1072937967 -555156184
340691393 715807693 -56141864
746288112 -701110356 -429642672
593733213 62538538 1011394190
-8172917 994951463 -334481811
-565641554 759067043 -186844977
-93143344 -291464790 -712968621
69120261 -376526972 731235852
-406039571 925563417 -446488096
780695249 -31973049 58489113
965247220 -103630164 413619079
-55870326 -505307190 -88968776
377766721 349890606 -793372681
901238092 834398887 -1025314269
120763952 227134745 -628950480
53395460 1058079499 -933324014
911140291 -23312280 94653137
-1026125624 -940964950 -179350222
373699343 1044899206 1001978443
573042724 111568992 132894123
711613352 580419763 18509933
-884728884 -881524310 340551091
-563588136 656551948 -439459581
249781582 189269572 -176057196
860936222 626344617 750815735
695135752 -1031569265 -973964592
-148233715 121832568 -357596544
-959036193 -974315425 176644324
561380228 -383163227 114383520
-649171187 -357106559 -265382503
-1005262973 317859061 -287436441
-167814855 605308083 -1008759886
-104119743 322371710 -298803428
1070115621 606025850 470738911
302138713 509185357 906456588
753352601 -1026517431 846535283
895939793 -856030722 1028157955
458882953 946734035 600852900
-1042693080 678756721 34292398
338550021 -513664999 -873385197
428927910 33734074 406264750
991385542 -804887557 -768610990
864253820 -538427195 953249466
40936878 -1058077860 658296748
1018707247 -687365176 -520380416
-428286342 193667690 -112145285
-726336681 -488142705 338140263
53677012 -846568180 -815843767
131360692 -347361016 388571055
-401517303 -256078156 810630692
-506967964 664465931 -926677688
